겨울에 스키장 알바해주세여(스키도 배울수 있고 좋아요),1년 전(수정됨),0
택배회사요,1년 전,0
호텔 뷔페 알바욤,1년 전,0
미술학원 모델알바 해주세요,1년 전,0
주유소 알바 해주새여ㅠㅠ,1년 전,1
에어컨 콜센터 레전드..☆,1년 전,0
한국민속촌에서 캐릭터 알바해주세여!!!,1년 전,0
편의점 알바요 ㅠㅠ,1년 전,0
쌍화차,1년 전,0
배달대행이요,1년 전,0
강원랜드,1년 전,0
에뛰드 하우스 알바요!!!!,1년 전,0
롯데월드 갑시당!!!,1년 전,0
에버랜드 영양사❗️❗️❗️❗️❗️,1년 전,0
이번엔 롯데월드 가즈아🤪🤪,1년 전,0
한국민속촌 알바 해주세요~!!,1년 전,0
"오 1부 2부 좋아요!
모델알바 가즈아~
마을회관과 청년농부가 있는 농촌 가즈아~",1년 전,0
유치원 선생님해주세요,1년 전,0
하남스타필드 스포츠몬스터 와주세요!!,1년 전,0
하남 스타필드 스포츠몬스터요~~~~,1년 전,0
키자니아에서 알바해주세요~~,1년 전,0
휴게소 알바 소떡소떡 많이파셨으면 좋겠어요ㅎㅎㅎ,1년 전,0
스타버억스요!!!!!!!!!!!!!!!,1년 전,0
"역시 최고 알바는 누구나 다 알고 누구도 쉽게 도전할수는 없지만 도전 한다면 가장 잘 어울리실법한 알바!!!!!그건 바로!!!!!!!!!!!!!
민속촌 알바!!!!!!민속촌 알바 해주세요!!!!!!
역시 최고 알바는 누구나 다 알고 누구도 쉽게 도전할수는 없지만 도전 한다면 가장 잘 어울리실법한 알바!!!!!그건 바로!!!!!!!!!!!!!
민속촌 알바!!!!!!민속촌 알바 해주세요!!!!!!

역시 최고 알바는 누구나 다 알고 누구도 쉽게 도전할수는 없지만 도전 한다면 가장 잘 어울리실법한 알바!!!!!그건 바로!!!!!!!!!!!!!
민속촌 알바!!!!!!민속촌 알바 해주세요!!!!!!",1년 전,0
카페마감알바랑 올x같은 화장품매장 알바요!!,1년 전,0
단체급식(대학교학식) 가즈아,1년 전,0
오션월드,1년 전,0
"잡것들을 위한 시♥♥♥
삼일만에 모든 방송 다보고 장성규님과 편집팀의 무한매력에 취해버렸네용😎
앞으로도 파이팅!",1년 전,0
이시연 ㅏ,1년 전,0
공항 지상조업일이요ㅋㅋㅋㅋ,1년 전,0
명절에 휴게소 알바요!,1년 전,0
버블티 알바요‼️,1년 전,0
떡볶이 알바해주세요‼️‼️‼️‼️‼️‼️,1년 전,0
숙식 노가다 배관파트요!!!! 제발,1년 전,0
남산타워 N기프트샵 와주세요!!!!!!!! 다양한 국가의 사람들을 만날 수 있고 서울의 랜드마트 남산타워의 기념품을 파는 곳 입니다 존잼이애여ㅠㅜㅜㅜ🍒❤️,1년 전,0
저희 가족 편의점 운영해요!! 서울에서 아이씨타고 삼십분이면 옵니다(안막힐때) 주차장도 넓어요.....오세용! 장성규 아나운서 알차게 부려먹을게요!!!!!,1년 전,1
예식장알바요!!,1년 전,0
매니저 일 대신 하는 거 보고싶요요,1년 전,0
죠스떡볶이 해주세용~~~~~~~,1년 전,0
택배 상하차 알바 너무 궁금해요ㅠㅠㅠ,1년 전,0
파리바게트 오픈알바해주세요!꼭 오픈이여야해요!!(오픈이 제일 힘들거든요ㅎ),1년 전,0
보험회사 텔레마케터 해주세요!!!!!!!!!!!,1년 전,0
퍼스널 트레이너!!,1년 전,0
워크맨-Workman 롭스요!,1년 전,0
저희 이삿짐 센터에서 일좀해주세요 아주 개작살 날겁니다^^_,1년 전,0
어시장에서 회뜨기 알바,1년 전,0
엘지아트센터요 저의 하루 근무의 웃음이 되어주세요ㅠ,1년 전,0
공차 가톨릭대 점 와주세용!!!,1년 전,0
"화장품가게, 편의점, 애완동물가게, 옷가게, 공항..?, 노래방, 롯데월드, 뷔페, 카페, 주유소..등",1년 전,0
에뛰드하우스 해주세요,1년 전,0
택배 알바요~~~,1년 전,0
빽다방 가주세요,1년 전,0
"곧 있으면 개강인데, 청소노동자 어머님들이랑 학교 한번 청소해주세요! (인천대 넓어서 강추ㅋㅋ)",1년 전,0
이젠 롯데월드 가즈아,1년 전,0
보드게임카페요.,1년 전,0
이마트요.,1년 전,0
Cj 옥천 HUB 상하차 알바 해주세요.,1년 전,0
올리브영이나 로드샵 화장품가게 해주세요~~,1년 전,0
패밀리 레스토랑-아웃백이요!!!!!,1년 전,0
롯데리아 알바,1년 전,0
랄라블라 일해주세요!! 9월 행사에오시면 마이크잡고 외부방송으로 권매하시면됩니다ㅎㅎㅎ,1년 전,0
웨딩홀 뷔페알바해주세요 ㄹㅇ 암이에요,1년 전,0
한화와 함께 하는 서울세계불꽃축제 ㅋㅋㅋㅋ 진행스텝으로 오심 좋겠네염.,1년 전,0
물건이 아주아주 많은 철물점이요오ㅠㅠㅠㅠㅠㅠ 물건위치부터 종류 가격 모두모두 다양해서 정말 정신이 없는데 한번 해주셨으면 좋겠어요ㅠㅠㅠㅠㅜㅠㅜ,1년 전,0
택배 상하차,1년 전,0
피팅모델알바해주세요 ㅋㅋㅋ개웃길듯,1년 전,0
유튜브 자막 편집알바요,1년 전,0
애슐리 홀알바해주세요~!!!,1년 전,0
올리브영 알바요 ㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋ,1년 전,0
"약빨고 방송인이요
아프리카 or 유튜브 or 트위치 본사 갑시돠!",1년 전,0
"택배상하차 ,",1년 전,0
민속촌 벨튀알바,1년 전,0
배스킨라빈스에서 아수쿠림 함 풉시다🍦,1년 전,0
아 진짜 그냥 더 짝어주세여 ㅠㅠㅠㅠㅠ 일좀 늘려주세여 진짜 맨날맨날 하나씩 나왔금 좋겠다 너무 웃겨요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1년 전,0
"요즘날씨가 날씨인지라 하루에 한번정도는 누구든지 카페를 찾는거 같아요! 카페에도 종류가 되게 많지만 테이크아웃 전문점에는 정말 주문받는 기계가 되는 알바생과 모든주문을 10분안에 뽑아내는 기계가 되는 알바생 둘이서 근무를 한답니다!! 자신이 주문한 음료가 언제나오나 구경하는 손님들을 앞에서 음료를 만들다보면 동물원 안에 갇혀있는 동물들의 심정이 조금이나마 이해가 가더군요,,, 테이크아웃 커피전문점 기대해봅니다!!",1년 전,0
성형외과 코디네이터 해주세요!̄̈!̄̈!̄̈!✋🏻✋🏻,1년 전,0
